569,JACK,I'm gonna find her a rhino.,27,0.54
570,JACK,This… I will make happen.,25,0.5
571,ZOE,"All about breaking the rules today, huh?",40,0.8
572,JACK,Looks like it.,14,0.28
573,JACK,"Hey, if you see a traffic cop, let me know.",43,0.86
574,JACK,Off-road adventure.,19,0.38
575,JACK,All right. Watch your head.,27,0.54
576,JACK,Watch your heads. Just a little--,33,0.66
577,JACK,little  in here.,16,0.32
578,BILLY,"Oh. Oh,",7,0.14
579,JACK,All right. Here we go.,22,0.44
580,LAUREN,"Any water back there, guys?",27,0.54
581,ZOE,Yeah.,5,0.1
582,BILLY,Here you go.,12,0.24
583,BILLY,"Here you go, Mrs. H.",20,0.4
584,LAUREN,Thank you.,10,0.2
585,BILLY,I know.,7,0.14
586,BILLY,I spy with my little eye something beginning with…,50,1.0
587,BILLY,Holy shit.,10,0.2
588,ZOE,What?,5,0.1
589,JACK,What is it?,11,0.22
590,BILLY,"No, no. Over there.",19,0.38
591,NOAH,"I don't think that's how the game works, Billy.",47,0.94
592,BILLY,"No, no. Over there. Over there.",31,0.62
593,ZOE,Where?,6,0.12
594,BILLY,There.,6,0.12
595,ZOE,What?,5,0.1
596,BILLY,The dead thing in the tree right there.,39,0.78
597,ZOE,Ugh.,4,0.08
598,NOAH,"What is that, a deer?",21,0.42
599,BILLY,Maybe an antelope or something?,31,0.62
600,ZOE,How did it even get up there?,29,0.58
601,NOAH,Jump?,5,0.1
602,ZOE,And get stuck?,14,0.28
603,JACK,Can they climb?,15,0.3
604,LAUREN,"No, I don't think so.",21,0.42
605,JACK,Geez.,5,0.1
606,ZOE,That's gross.,13,0.26
607,ZOE,"Billy, that's gross.",20,0.4
608,BILLY,Gross?,6,0.12
609,ZOE,It's dead.,10,0.2
610,BILLY,It's… it's wildlife.,20,0.4
611,BILLY,There's flies there. They're alive.,35,0.7
612,ZOE,Billy.,6,0.12
613,BILLY,I see some maggots over there and some flies.,45,0.9
614,JACK,"All right, come on. Hold on.",28,0.56
615,NOAH,"Wait, wait. Can I get a picture?",32,0.64
616,JACK,"No, you can't get a picture, Noah.",34,0.68
617,ZOE,Ew. Are you a serial killer?,28,0.56
618,NOAH,What?,5,0.1
619,ZOE,Don't take a picture of that.,29,0.58
620,NOAH,We're not gonna see another animal in a tree.,45,0.9
621,JACK,I'm sure we will see lots of dead animals.,42,0.84
622,NOAH,I'm gonna send it to Sam.,25,0.5
623,NOAH,Dad?,4,0.08
624,JACK,"Yeah, bud.",10,0.2
625,NOAH,Can I drive for a bit?,22,0.44
626,JACK,"Um. Well, it's a stick.",23,0.46
627,NOAH,I can drive a stick.,20,0.4
628,JACK,"I don't know, pal.",18,0.36
629,JACK,I don't think the insurance will cover--,40,0.8
630,NOAH,What? You said you were all about breaking the rules today.,59,1.18
631,LAUREN,"Come on, Jack. Let him drive.",29,0.58
632,JACK,"Okay, all right. All right, bud. Yeah, you can drive.",53,1.06
633,ZOE,"Well, that's us dead.",21,0.42
634,NOAH,I'm actually a really good driver.,34,0.68
635,ZOE,Mm. I think the back of Dad's Porsche,37,0.74
636,ZOE,would disagree with that.,25,0.5
637,NOAH,That was not my fault. I buffed it out.,39,0.78
638,NOAH,At least I have a license.,26,0.52
639,ZOE,"Hey, I can drive.",17,0.34
640,BILLY,She can drive.,14,0.28
641,ZOE,I can drive.,12,0.24
642,NOAH,Not according to the state of California.,41,0.82
643,LAUREN,"Guys, guys, guys.",17,0.34
644,ZOE,That's just a piece of paper.,29,0.58
645,NOAH,It's actually--,15,0.3
646,LAUREN,"Noah, come on up here.",22,0.44
647,JACK,Want to do it here?,19,0.38
648,LAUREN,I need my fixin'.,17,0.34
649,JACK,All right. All right. Hold on.,30,0.6
650,JACK,All right.,10,0.2
651,LAUREN,…my fix.,8,0.16
652,JACK,"All right. Hop up here, bud.",28,0.56
653,JACK,There you go.,13,0.26
654,JACK,"All right, big guy. There you go. Okay.",39,0.78
655,JACK,"All right. No more than 10, okay?",33,0.66
656,NOAH,What? That's walking.,21,0.42
657,BILLY,Do it.,6,0.12
658,BILLY,"Come on, Noah. Put your feet on the gas.",40,0.8
659,ZOE,No. 20.,7,0.14
660,LAUREN,Twenty. No. no.,15,0.3
661,JACK,Shut up. Okay.,14,0.28
662,JACK,"Both-- both feet down, right. Clutch all the way",48,0.96
663,JACK,to the floor.,13,0.26
664,JACK,"Over and up. Now, a little bit of gas.",38,0.76
665,JACK,Let go of that clutch.,22,0.44
666,JACK,That's okay. That's okay.,25,0.5
667,ZOE,"Oh, wow. Such a good driver.",28,0.56
668,BILLY,"Way to go, Noah.",16,0.32
669,ZOE,Such a good driver.,19,0.38
670,LAUREN,"Yeah, there we go.",18,0.36
671,BILLY,Now we're gonna see some wildlife.,34,0.68
672,NOAH,We don't want any more zebra. Okay?,35,0.7
673,ZOE,Yeah.,5,0.1
674,LAUREN,Are we bored with zebra?,24,0.48
675,LAUREN,"Gosh, I can't believe--",23,0.46
676,LAUREN,Yeah. Whoever thought we'd be bored by a zebra.,47,0.94
677,JACK,"Bored by zebras. Bored by zebras, that's right.",47,0.94
678,LAUREN,Bored by zebras. Right?,23,0.46
679,JACK,"That is amazing. Billy, Zoe, not again.",39,0.78
680,LAUREN AND NOAH,"Oh, my!",7,0.14
681,ZOE,"What the fuck, Noah!",20,0.4
682,LAUREN,Oh my… gosh.,12,0.24
683,LAUREN,"My gosh! Oh, my…",16,0.32
684,ZOE,"Oh, wow.",8,0.16
685,JACK,"Got you a rhino, baby.",22,0.44
686,LAUREN,"Oh, yes, you did, baby. This is incredible.",43,0.86
687,LAUREN,Wow. It's gorgeous.,19,0.38
688,JACK,Wow!,4,0.08
689,LAUREN,"Hey guys, can we get a little closer?",37,0.74
690,LAUREN,Just a little bit.,18,0.36
691,NOAH,Can I?,6,0.12
692,LAUREN,Please.,7,0.14
693,JACK,"Yeah, yeah, go ahead. Just put some nice--",42,0.84
694,LAUREN,"Oh, wow. This is unbelievable.",30,0.6
695,LAUREN,"Just a little, ah! Giant animal with a spike on its face.",57,1.14
696,BILLY,What could possibly go wrong?,29,0.58
697,NOAH,"Mom, are you getting the picture?",33,0.66
698,LAUREN,"I mean, never in my wildest dreams.",35,0.7
699,LAUREN,Are you seeing--,16,0.32
700,LAUREN,"Oh, wow.",8,0.16
701,LAUREN,"Oh, wow.",8,0.16
702,LAUREN,"Zoe, look at this. Is this--",28,0.56
703,LAUREN,"is that a baby? Look, is that a baby?",37,0.74
704,ZOE,"Oh, my God. That is so cute.",28,0.56
705,LAUREN,Hi! Look at the baby.,21,0.42
706,BILLY,"Wait, we shouldn't be getting",29,0.58
707,BILLY,between them. Right?,20,0.4
708,JACK,"Yeah, I can't believe",21,0.42
709,JACK,"I'm saying this, but I agree with you, Billy.",45,0.9
710,JACK,"Back, back it up just a bit.",28,0.56
711,NOAH,"Wait, I'm not--",15,0.3
712,NOAH,"Wait, I'm not good at reversing.",32,0.64
713,JACK,"Lauren, Lauren. Would you get down, honey?",42,0.84
714,NOAH,Is that in reverse?,19,0.38
715,JACK,That's in reverse. There you go. There you go.,46,0.92
716,ZOE,"Oh, my God. Noah, back it up.",29,0.58
717,ZOE,"Noah, back it up!",17,0.34
718,JACK,It's okay.,10,0.2
719,NOAH,"I'm sorry. Sorry, okay?",23,0.46
720,ZOE,"Oh, my gosh. Stop it. Noah!",27,0.54
721,NOAH,"I'm not good at reversing, I'm sorry.",37,0.74
722,JACK,Slowly. There you go.,21,0.42
723,LAUREN,"Oh, my gosh. Oh, my gosh.",25,0.5
724,NOAH,"Oh, my God! Dad.",16,0.32
725,JACK,"No, you're okay.",16,0.32
726,LAUREN,"Drive! Jack, drive.",19,0.38
727,JACK,"Oh, oh, my gosh. Oh, my gosh. It's okay. It's okay.",51,1.02
728,JACK,She's done. She's done.,23,0.46
729,JACK,She's not done. She's not done.,31,0.62
730,LAUREN,Jack!,5,0.1
731,BILLY,She gone?,9,0.18
732,JACK,Shh… shh…,9,0.18
733,JACK,No! No! No!,11,0.22
734,JACK,"Oh, my God!",11,0.22
735,LAUREN,Everybody okay?,15,0.3
736,LAUREN,Noah. Zoe.,10,0.2
737,ZOE,"Oh, fuck!",9,0.18
738,NOAH,She's gone.,11,0.22
739,NOAH,She's gone. She's gone. She's gone.,35,0.7
740,NOAH,Are you okay?,13,0.26
741,NOAH,She's gone. She's gone. She's gone.,35,0.7
742,LAUREN,"She's gone, Jack.",17,0.34
743,LAUREN,You got-- you got tagged.,25,0.5
744,JACK,Did it hit the femoral?,23,0.46
745,LAUREN,"Ah, no. It did not hit the femoral.",35,0.7
746,LAUREN,"If it did, you'd be dead by now.",32,0.64
747,LAUREN,But you know what? You're bleeding badly.,41,0.82
748,JACK,That's okay. Is everyone okay?,30,0.6
749,LAUREN,"I'll be right there, Zoe.",25,0.5
750,LAUREN,You hang in there.,18,0.36
751,BILLY,"Okay, okay.",11,0.22
752,NOAH,Zoe?,4,0.08
753,ZOE,"Yeah, yeah. Just stop touching it.",34,0.68
754,JACK,"Honey, are you okay, baby?",26,0.52
755,LAUREN,Okay. Put all your weight on that.,34,0.68
756,JACK,Okay. That's great.,19,0.38
757,LAUREN,All right. Okay.,16,0.32
758,ZOE,My head--,9,0.18
759,NOAH,Are you okay?,13,0.26
760,JACK,"Noah? Are you okay, buddy?",26,0.52
761,LAUREN,There's so much blood.,22,0.44
762,NOAH,"I'm all right, Dad.",19,0.38
763,LAUREN,So much blood.,14,0.28
764,JACK,I think-- I think it's bad.,27,0.54
765,ZOE,Mom… Mom…,9,0.18
766,NOAH,"Mom, what's happening?",22,0.44
767,LAUREN,"Are you all right, Noah?",24,0.48
768,LAUREN,Are you okay? Okay. All right.,30,0.6
769,LAUREN,"Okay, Zoe, here I come.",23,0.46
770,ZOE,"Mom, it's broken.",17,0.34
771,LAUREN,It might not be broken.,23,0.46
772,ZOE,It is broken. I know it's broken.,33,0.66
773,LAUREN,Let me see. Let me see.,23,0.46
774,NOAH,"Dad, what happened?",19,0.38
775,ZOE,--fucking thing off me!,23,0.46
776,LAUREN,Okay. All right.,16,0.32
777,ZOE,Is it broken?,13,0.26
778,LAUREN,Remember what happened when you fell off your bike?,51,1.02
779,ZOE,Yeah. I remember how much it hurt.,34,0.68
780,LAUREN,"Okay, I remember how brave you were.",36,0.72
781,ZOE,No. I wasn't brave.,19,0.38
782,ZOE,"I'm not, Mom. What! Billy--",27,0.54
783,LAUREN,Brace it from behind. There we go.,34,0.68
784,ZOE,"Oh, fuck!",9,0.18
785,LAUREN,I'm fine. I'm fine. Jack?,25,0.5
786,JACK,"Ah, yeah, yeah.",15,0.3
787,LAUREN,Okay.,5,0.1
788,JACK,Thank you. Okay.,16,0.32
789,LAUREN,"Baby, I would have done the same.",33,0.66
790,JACK,That's okay. It's okay.,23,0.46
791,JACK,You guys all right?,19,0.38
792,LAUREN,"Are you okay, Zoe?",18,0.36
793,NOAH,If I would've-- if I would've just backed up…,45,0.9
794,NOAH,faster.,7,0.14
795,ZOE,Been able to drive faster?,26,0.52
796,JACK,"It's done now. It's done, all right?",36,0.72
797,LAUREN,"Zoe, lay off.",13,0.26
798,BILLY,"Ah, jeez.",9,0.18
799,JACK,"Well, let's, uh, let's see if we can right this thing.",54,1.08
800,JACK,See if it still drives.,23,0.46
801,ZOE,What? How are we gonna do that?,31,0.62
802,LAUREN,"Yeah. How are we gonna do that, Jack?",37,0.74
803,JACK,We're gonna act like a family.,30,0.6
804,JACK,All right. We're gonna work together.,37,0.74
805,BILLY,"Yeah, we got to try, man.",25,0.5
806,JACK,Right.,6,0.12
807,JACK,"All right, let's get some legs and arms on each corner.",55,1.1
808,NOAH,"Dad, this thing's not gonna move.",33,0.66
809,BILLY,.,1,0.02
810,BILLY,"On three, right?",16,0.32
811,JACK,Yep.,4,0.08
812,ALL,"One, two, three.",16,0.32
813,LAUREN,"Well, we tried.",15,0.3
814,NOAH,Let me just get my phone.,25,0.5
815,NOAH,Where's my phone? We can call for help.,39,0.78
816,JACK,Come on.,8,0.16
817,NOAH,Ah! I don't have any signal.,28,0.56
818,LAUREN,"Hey, guys, stay close.",22,0.44
819,LAUREN,"Don't go too far, okay? Noah?",29,0.58
820,ZOE,Yeah. I don't .,15,0.3
821,LAUREN,"Well, I mean, let's stay close to each other",44,0.88
822,LAUREN,and the van.,12,0.24
823,NOAH,Does anybody have a signal?,27,0.54
824,BILLY,"Here you go, Mr. H.",19,0.38
825,JACK,"Thanks, Billy.",14,0.28
826,JACK,It's gonna cost a fortune.,26,0.52
827,LAUREN,"The important thing is everybody's alive, okay?",47,0.94
828,LAUREN,Insurance will cover it.,24,0.48
829,LAUREN,Te-- tell me you got insurance. You got insurance?,50,1.0
830,JACK,I got insurance. Yeah.,22,0.44
831,LAUREN,Great.,6,0.12
832,JACK,Fully comp was expensive.,25,0.5
833,LAUREN,What-- what… what are we gonna do?,34,0.68
834,LAUREN,"We've got no car, no signal.",28,0.56
835,LAUREN,What are we gonna do?,21,0.42
836,JACK,I… don't know. Do you?,22,0.44
837,LAUREN,No. No. I don't.,16,0.32
838,JACK,Then how about… how about a little equality?,44,0.88
839,JACK,Because I'm no more equipped to deal with any of this,53,1.06
840,JACK,than any of you.,16,0.32
841,JACK,"Besides, someone will find us. Someone will realize",51,1.02
842,JACK,that we haven't checked back into the lodge.,44,0.88
843,ZOE,"No, they won't.",15,0.3
844,ZOE,You drove through the gate without registering.,47,0.94
845,ZOE,Do you remember?,16,0.32
846,ZOE,No one knows that we're here.,29,0.58
847,NOAH,"Okay, so we go back out",23,0.46
848,NOAH,onto one of the main roads and get some help.,45,0.9
849,NOAH,"I mean, there were cars that were passing by.",45,0.9
850,LAUREN,We can't go walking through the bush.,37,0.74
851,LAUREN,That's crazy.,13,0.26
852,ZOE,Aren't you supposed to wait,27,0.54
853,ZOE,by where the accident happened?,31,0.62
854,BILLY,That's right.,13,0.26
855,ZOE,"That's what they teach you. Wait, and then someone comes.",57,1.14
856,BILLY,On a closed back road?,22,0.44
857,NOAH,"Yeah, exactly. How is anyone gonna find us here?",48,0.96
858,BILLY,We start a fire.,16,0.32
859,ZOE,That's a good idea.,19,0.38
860,NOAH,"Billy, can you start a fire?",28,0.56
861,BILLY,I saw it on TV.,15,0.3
862,BILLY,Naked and Afraid.,17,0.34
863,BILLY,"You know, they do it all the time.",34,0.68
864,BILLY,Rub sticks together.,20,0.4
865,ZOE,"Yeah, you can start a fire. Just take the battery wires",55,1.1
866,ZOE,from the sparkplug and make a short circuit.,44,0.88
867,ZOE,Total fuck.,11,0.22
868,NOAH,How are you gonna do that?,26,0.52
869,ZOE,"Yeah, I know, the current hasn't stopped",40,0.8
870,ZOE,because the terminal's fucked.,30,0.6
871,JACK,"You know, that's not as dumb as it sounds, sweetheart.",54,1.08
872,ZOE,"Oh, I'm sorry. Did it sound dumb?",33,0.66
873,JACK,"Geez, babe.",11,0.22
874,ZOE,"Oh, my God, Mom?",16,0.32
875,JACK,Honey?,6,0.12
876,BILLY,You all right?,14,0.28
877,LAUREN,I'm fine. I'm just a little…,28,0.56
878,LAUREN,a little anxious. Ah.,21,0.42
879,BILLY,"You're shaking, Mrs. H. Are you cold?",37,0.74
880,ZOE,She's not cold. It's 500 fucking degrees.,41,0.82
881,JACK,Are you cold?,13,0.26
882,LAUREN,"No, I, uh…",10,0.2
883,LAUREN,could someone get my insulin?,29,0.58
884,JACK,Okay.,5,0.1
885,ZOE,Noah.,5,0.1
886,JACK,"It's in her bag, Noah.",22,0.44
887,NOAH,Okay.,5,0.1
888,JACK,.,1,0.02
889,NOAH,Where is it?,12,0.24
890,JACK,It's in her little bag.,23,0.46
891,JACK,Her little purse that she wore.,31,0.62
892,JACK,"That's it. That's it, bud.",26,0.52
893,JACK,It's a black… it's a black purse.,33,0.66
894,LAUREN,I'm fine.,9,0.18
895,JACK,"There you go, bud.",18,0.36
896,JACK,There you go. There you go.,27,0.54
897,JACK,You're kidding me.,18,0.36
898,LAUREN,No. I'll be fine.,17,0.34
899,LAUREN,"My glucose levels are high so I'll feel a little rough,",55,1.1
900,LAUREN,but I'll be… maybe a little water.,34,0.68
901,LAUREN,"Thanks, Billy.",14,0.28
902,BILLY,No water.,9,0.18
903,LAUREN,What?,5,0.1
904,JACK,We brought water.,17,0.34
905,BILLY,The glass bottles broke.,24,0.48
906,JACK,"Oh, my gosh.",12,0.24
907,NOAH,"Oh, that's-- that's great. Save the planet.",43,0.86
908,ZOE,Shut up.,8,0.16
909,BILLY,"Come on, dude.",14,0.28
910,LAUREN,"Guys, please stop.",18,0.36
911,LAUREN,Not now.,8,0.16
912,JACK,Okay. Okay.,11,0.22
913,LAUREN,We've got some time. About a half a day.,40,0.8
914,BILLY,Are you all right?,18,0.36
915,ZOE,Diabetic ketoacidosis.,22,0.44
916,BILLY,What does that mean?,20,0.4
917,ZOE,"It means in about eight hours,",30,0.6
918,ZOE,she's gonna be in a coma.,25,0.5
919,ZOE,And then…,9,0.18
920,BILLY,"Oh, geez.",9,0.18
921,JACK,"Hey, hey, there's something over there.",39,0.78
922,BILLY,What did the guy at the lodge say?,34,0.68
923,BILLY,"One is not a problem, right?",28,0.56
924,JACK,Right. Right.,13,0.26
925,BILLY,Okay. I got this.,17,0.34
926,ZOE,Billy.  Billy.,14,0.28
927,LAUREN,Don't.,6,0.12
928,BILLY,Go on.,6,0.12
929,BILLY,Go on.,6,0.12
930,BILLY,"Hey, fuck right off, you mangy half dog.",40,0.8
931,BILLY,I didn't think that would actually work.,40,0.8
932,BILLY,You gotta get primal!,21,0.42
933,JACK,"Guys, guys, guys.",17,0.34
934,NOAH,Billy.,6,0.12
935,JACK,"Hey, Billy.",11,0.22
936,ZOE,"Oh, shit. Billy.",16,0.32
937,JACK,Get in the van. Get in the van.,31,0.62
938,BILLY,"Oh, shit.",9,0.18
939,JACK,Get in the van. Get in.,23,0.46
940,JACK,"Get in the van. Guys, get in the van.",37,0.74
941,JACK,Come here. Get in. Come on. Get in.,35,0.7
942,LAUREN,"Billy, get in.",14,0.28
943,NOAH,What are we gonna do?,21,0.42
944,LAUREN,Just keep still and be quiet.,29,0.58
945,ZOE,Billy.,6,0.12
946,JACK,I think they're gone.,21,0.42
947,JACK,We're gonna be okay.,20,0.4
948,JACK,Hey. Are you okay?,18,0.36
949,LAUREN,Yeah. It's just hot.,20,0.4
950,NOAH,Dad.,4,0.08
951,NOAH,Does the AC work?,17,0.34
952,JACK,Well…,5,0.1
953,JACK,"Nope. No, it still doesn't work.",32,0.64
954,LAUREN,It's still not working.,23,0.46
955,JACK,Still not working.,18,0.36
956,ZOE,"Mom, you got to get in the shade.",33,0.66
957,BILLY,"Oh, wait. We can make a sunshade",32,0.64
958,BILLY,out of this blanket.,20,0.4
959,BILLY,"Give me a hand, Noah.",21,0.42
960,JACK,Take it through here and trap it in that window.,48,0.96
961,ZOE,"What are you doing, Mom?",24,0.48
962,LAUREN,I'm making you a sling.,23,0.46
963,LAUREN,We need to keep your arm still.,31,0.62
964,LAUREN,"Billy, can you please wrap it up in this?",41,0.82
965,ZOE,"You guys know we can't stay here, though, right?",48,0.96
966,ZOE,Like the hyenas are gonna come back.,36,0.72
967,JACK,I think we should wait.,23,0.46
968,JACK,"I mean, you said so yourself.",29,0.58
969,ZOE,"Yeah, but that was BH.",22,0.44
970,BILLY,Before hyena.,13,0.26
971,JACK,Someone will come after us.,27,0.54
972,NOAH,Is there any water left in those bottles?,41,0.82
973,NOAH,Is there any at all?,20,0.4
974,JACK,There's tourists all over this place.,37,0.74
975,LAUREN,This… This place is the size of--,33,0.66
976,ZOE,Yeah. New York.,15,0.3
977,ZOE,"We know, Mom.",13,0.26
978,JACK,"Hey, we're gonna stay put.",26,0.52
979,JACK,That's my decision. That's final. Okay?,39,0.78
980,ZOE,"Oh, you made that decision?",27,0.54
981,ZOE,"So, we have no say in that?",27,0.54
982,JACK,That's right.,13,0.26
983,ZOE,My God. You're such a dick.,27,0.54
984,LAUREN,"Zoe, stop.",10,0.2
985,JACK,What--,6,0.12
986,JACK,"what did you say, young lady?",29,0.58
987,ZOE,That you're a dick.,19,0.38
988,LAUREN,"Oh, Zoe.",8,0.16
989,JACK,Oh.,3,0.06
990,JACK,"Okay, well, well, uh, you're right. I am.",41,0.82
991,JACK,"So, let's see those, um, those festival tickets?",48,0.96
992,JACK,Canceled. They're trash.,24,0.48
993,JACK,And your phone payment? That's gone.,36,0.72
994,JACK,"Uh, your allowance? See you later.",34,0.68
995,LAUREN,How is this helping?,20,0.4
996,JACK,"It's not, but I'm a dick! Remember?",35,0.7
997,JACK,"That's how dicks act, right?",28,0.56
998,ZOE,Mm-hm.,6,0.12
999,JACK,"Yeah. Okay, well.",17,0.34
1000,ZOE,Guess what?,11,0.22
1001,ZOE,"The joke's on you, Jack.",24,0.48
1002,ZOE,I don't need festival tickets if we're all fucking dead.,56,1.12
1003,LAUREN,Zoe!,4,0.08
1004,JACK,Don't call me Jack!,19,0.38
1005,JACK,"Goddammit, Zoe!",15,0.3
1006,NOAH,Be quiet.,9,0.18
1007,LAUREN,"Zoe, nobody's dying.",20,0.4
1008,JACK,I'm your father.,16,0.32
1009,ZOE,"Technically, you're not.",24,0.48
1010,JACK,"Jesus, Zoe.",11,0.22
1011,NOAH,Can you guys not argue right now?,33,0.66
1012,NOAH,"Can you just save it for later, please?",39,0.78
1013,JACK,"I'm sorry. I'm sorry, everyone.",31,0.62
1014,JACK,"I'm sorry, Zoe.",15,0.3
1015,ZOE,"Sorry, too.",11,0.22
1016,LAUREN,There's no signal.,18,0.36
1017,JACK,"Not here, but…",14,0.28
1018,JACK,Maybe back there. There was higher ground back there.,53,1.06
1019,JACK,"If there's a signal anywhere,",29,0.58
1020,JACK,that's where it's gonna be.,27,0.54
1021,LAUREN,What are you doing?,19,0.38
1022,JACK,I am gonna make a call.,23,0.46
1023,LAUREN,"You can't go anywhere, Jack.",28,0.56
1024,JACK,You need your insulin.,22,0.44
1025,LAUREN,My glucose levels are high.,27,0.54
1026,LAUREN,That's it.,10,0.2
1027,JACK,"What about in an hour… or two, huh?",35,0.7
1028,ZOE,"Jack, I don't think you can make it up that hill.",49,0.98
1029,JACK,I'll crawl if I have to.,24,0.48
1030,LAUREN,Then I'll go with you.,22,0.44
1031,JACK,That's crazy.,13,0.26
1032,LAUREN,No crazier than you.,20,0.4
1033,NOAH,I'll go.,8,0.16
1034,LAUREN,Noah…,5,0.1
1035,NOAH,I'll go.,8,0.16
1036,NOAH,I'm-I'm faster than anyone else here.,37,0.74
1037,BILLY,Rude.,5,0.1
1038,LAUREN,No.,3,0.06
1039,NOAH,Why?,4,0.08
1040,LAUREN,Because no.,11,0.22
1041,NOAH,Why? You don't think I can make it?,35,0.7
1042,JACK,It's not that. It's just…,25,0.5
1043,JACK,It's not safe.,14,0.28
1044,BILLY,I'll go with him.,17,0.34
1045,BILLY,Keep your little superstar out of trouble.,42,0.84
1046,BILLY,Two sets of eyes and all that.,30,0.6
1047,NOAH,That's fine with me.,20,0.4
1048,ZOE,"Wait, no. What if the hyenas come back?",39,0.78
1049,BILLY,Then you just use your angry voice with them.,45,0.9
1050,NOAH,Or just use your normal voice. Same thing.,42,0.84
1051,ZOE,You're a brat.,14,0.28
1052,JACK,You wanna take this in case,27,0.54
1053,JACK,your signal is different?,25,0.5
1054,LAUREN,Please. Please be safe.,23,0.46
1055,BILLY,"Thanks, Missus H.",17,0.34
1056,JACK,Careful.,8,0.16
1057,NOAH,Geez.,5,0.1
1058,NOAH,"Oh, shit.",9,0.18
1059,NOAH,What the hell was that?,23,0.46
1060,BILLY,Are you scared?,15,0.3
1061,NOAH,"Oh, hell yeah.",14,0.28
1062,NOAH,But anything's better than staying in the van,45,0.9
1063,NOAH,with everyone arguing.,22,0.44
1064,NOAH,What are you doing?,19,0.38
1065,BILLY,"Never trust trees, bud.",23,0.46
1066,BILLY,They play tricks on you.,24,0.48
1067,NOAH,You smoke too much weed.,24,0.48
1068,BILLY,You don't smoke enough.,23,0.46
1069,BILLY,It might help you chill.,24,0.48
1070,NOAH,"Hell no, dude. They drug test at school.",40,0.8
1071,BILLY,"Well, be a good way to get you off the team.",44,0.88
1072,BILLY,I know you want to.,19,0.38
1073,NOAH,"No, I don't. It'd crush Dad.",28,0.56
1074,BILLY,You shouldn't be doing it just for him anyway.,46,0.92
1075,NOAH,Come out as gay and get kicked off the team?,44,0.88
1076,NOAH,"No, I think it's one or the other.",34,0.68
1077,BILLY,Yeah. Zoe said he was upset.,28,0.56
1078,NOAH,He's not upset. He's just… I don't know.,40,0.8
1079,NOAH,"He's confused. You know? I mean, he doesn't get it.",51,1.02
1080,BILLY,Who even gives a shit anyway.,29,0.58
1081,NOAH,I don't know. He's thinks it's gonna ruin my career.,52,1.04
1082,NOAH,I'm not gonna get a scholarship.,32,0.64
1083,NOAH,"Even if I do, I'll get crucified for being gay.",47,0.94
1084,BILLY,A little too keen on the wrong type of balls.,45,0.9
1085,NOAH,"Jesus, Billy.",13,0.26
1086,BILLY,What? It-- it was funny.,24,0.48
1087,BILLY,I can think of worse places to die.,35,0.7
1088,NOAH,"Hey, nobody's gonna die.",24,0.48
1089,NOAH,Nobody's gonna die. Okay?,25,0.5
1090,BILLY,"Well, actually, everyone is.",28,0.56
1091,NOAH,Anyone ever told you you're kind of a dick?,43,0.86
1092,BILLY,"Yeah, your sister may have mentioned it",39,0.78
1093,BILLY,once or twice.,14,0.28
1094,BILLY,"And your dad. But he's a dick, too.",35,0.7
1095,BILLY,"So, we cancel each other out.",29,0.58
1096,NOAH,He's not a dick.,16,0.32
1097,NOAH,"He's not always a dick, okay? He's--",36,0.72
1098,BILLY,"Oh. Come on, dude.",18,0.36
1099,BILLY,All white men in suits are fucking everything up for us.,56,1.12
1100,BILLY,"They're fucking this up for us, man.",36,0.72
1101,BILLY,You down with that?,19,0.38
1102,NOAH,"No, but I mean, it's not just him, right?",41,0.82
1103,NOAH,"I mean, we all do it.",21,0.42
1104,NOAH,It's always someone else's responsibility.,42,0.84
1105,NOAH,We-- we did a project about mining cobalt in the Congo,54,1.08
1106,NOAH,for cell phone batteries.,25,0.5
1107,NOAH,You know how much… violence there is?,37,0.74
1108,NOAH,Corruption. Child labor.,24,0.48
1109,NOAH,All for this.,13,0.26
1110,NOAH,"Oil is nothing, man.",20,0.4
1111,NOAH,We're all greedy. No one really cares.,38,0.76
1112,BILLY,"Fuck, Noah.",11,0.22
1113,BILLY,You're making it quite difficult for me,39,0.78
1114,BILLY,to maintain my essentially positive attitude.,45,0.9
1115,NOAH,Wait a minute.,14,0.28
1116,NOAH,Dude.,5,0.1
1117,NOAH,Do you see that?,16,0.32
1118,NOAH,Do you see that?,16,0.32
1119,NOAH,Right there?,12,0.24
1120,NOAH,"It could be like a, like a lodge",32,0.64
1121,NOAH,or like a ranger station.,25,0.5
1122,NOAH,Give me-- give me the binoculars.,33,0.66
1123,BILLY,I thought you had them.,23,0.46
1124,NOAH,How much of that grass you been eatin'?,39,0.78
1125,BILLY,Not enough.,11,0.22
1126,NOAH,I think we can make it.,23,0.46
1127,NOAH,What do you think?,18,0.36
1128,BILLY,"I don't know, man. That is a long--",35,0.7
1129,NOAH,"Oh, my God!",11,0.22
1130,BILLY,Fuck off me.,12,0.24
1131,NOAH,Billy!,6,0.12
1132,BILLY,Fuck off!,9,0.18
1133,BILLY,"Oh, my God.",11,0.22
1134,NOAH,"Oh, my God. Oh, shit.",21,0.42
1135,BILLY,"Oh, my God.",11,0.22
1136,NOAH,Okay.,5,0.1
1137,NOAH,Billy?,6,0.12
1138,NOAH,Billy?,6,0.12
1139,NOAH,"Oh, my God.",11,0.22
1140,NOAH,Billy?,6,0.12
1141,NOAH,Shit.,5,0.1
1142,NOAH,"Oh, man.",8,0.16
